lemma,tag
კეთდება,V;ARGNO3S;IND;PST;PFV
კეთდება,V;ARGNO1P;IND;PST;PFV
კეთდება,V;ARGNO2P;IND;PST;PFV
კეთდება,V;ARGNO3P;IND;PST;PFV
კეთდება,V;ARGNO2S;IMP
კეთდება,V;ARGNO2P;IMP
კეთდება,V;ARGNO1S;OPT
კეთდება,V;ARGNO2S;OPT
კეთდება,V;ARGNO3S;OPT
კეთდება,V;ARGNO1P;OPT
კეთდება,V;ARGNO2P;OPT
კეთდება,V;ARGNO3P;OPT
კეთდება,V;ARGNO1P;IMP
კეთდება,V;ARGNO3S;IMP
კეთდება,V;ARGNO3P;IMP
კეთდება,V;ARGNO1S;IND;PRF
კეთდება,V;ARGNO2S;IND;PRF
კეთდება,V;ARGNO3S;IND;PRF
კეთდება,V;ARGNO1P;IND;PRF
კეთდება,V;ARGNO2P;IND;PRF
კეთდება,V;ARGNO3P;IND;PRF
კეთდება,V;ARGNO1S;IND;PST;PRF
კეთდება,V;ARGNO2S;IND;PST;PRF
კეთდება,V;ARGNO3S;IND;PST;PRF
კეთდება,V;ARGNO1P;IND;PST;PRF
კეთდება,V;ARGNO2P;IND;PST;PRF
კეთდება,V;ARGNO3P;IND;PST;PRF
კეთდება,V;ARGNO1S;SBJV;PRF
კეთდება,V;ARGNO2S;SBJV;PRF
კეთდება,V;ARGNO3S;SBJV;PRF
კეთდება,V;ARGNO1P;SBJV;PRF
კეთდება,V;ARGNO2P;SBJV;PRF
კეთდება,V;ARGNO3P;SBJV;PRF
კეთდება,V;V.MSDR;IPFV
ხმება,V;ARGNO1S;IND;PRS
ხმება,V;ARGNO2S;IND;PRS
ხმება,V;ARGNO3S;IND;PRS
ხმება,V;ARGNO1P;IND;PRS
ხმება,V;ARGNO2P;IND;PRS
ხმება,V;ARGNO3P;IND;PRS
ხმება,V;ARGNO1S;IND;IPFV
ხმება,V;ARGNO2S;IND;IPFV
ხმება,V;ARGNO3S;IND;IPFV
ხმება,V;ARGNO1P;IND;IPFV
ხმება,V;ARGNO2P;IND;IPFV
ხმება,V;ARGNO3P;IND;IPFV
ხმება,V;ARGNO1S;SBJV;PRS
ხმება,V;ARGNO2S;SBJV;PRS
ხმება,V;ARGNO3S;SBJV;PRS
ხმება,V;ARGNO1P;SBJV;PRS
ხმება,V;ARGNO2P;SBJV;PRS
ხმება,V;ARGNO3P;SBJV;PRS
ხმება,V;ARGNO1S;IND;FUT
ხმება,V;ARGNO2S;IND;FUT
ხმება,V;ARGNO3S;IND;FUT
ხმება,V;ARGNO1P;IND;FUT
ხმება,V;ARGNO2P;IND;FUT
ხმება,V;ARGNO3P;IND;FUT
ხმება,V;ARGNO1S;COND
ხმება,V;ARGNO2S;COND
ხმება,V;ARGNO3S;COND
ხმება,V;ARGNO1P;COND
ხმება,V;ARGNO2P;COND
ხმება,V;ARGNO3P;COND
ხმება,V;ARGNO1S;SBJV;FUT
ხმება,V;ARGNO2S;SBJV;FUT
ხმება,V;ARGNO3S;SBJV;FUT
ხმება,V;ARGNO1P;SBJV;FUT
ხმება,V;ARGNO2P;SBJV;FUT
ხმება,V;ARGNO3P;SBJV;FUT
ხმება,V;ARGNO1S;IND;PST;PFV
ხმება,V;ARGNO2S;IND;PST;PFV
ხმება,V;ARGNO3S;IND;PST;PFV
ხმება,V;ARGNO1P;IND;PST;PFV
ხმება,V;ARGNO2P;IND;PST;PFV
ხმება,V;ARGNO3P;IND;PST;PFV
ხმება,V;ARGNO2S;IMP
ხმება,V;ARGNO2P;IMP
ხმება,V;ARGNO1S;OPT
ხმება,V;ARGNO2S;OPT
ხმება,V;ARGNO3S;OPT
ხმება,V;ARGNO1P;OPT
ხმება,V;ARGNO2P;OPT
ხმება,V;ARGNO3P;OPT
ხმება,V;ARGNO1P;IMP
ხმება,V;ARGNO3S;IMP
ხმება,V;ARGNO3P;IMP
ხმება,V;ARGNO1S;IND;PRF
ხმება,V;ARGNO2S;IND;PRF
ხმება,V;ARGNO3S;IND;PRF
ხმება,V;ARGNO1P;IND;PRF
ხმება,V;ARGNO2P;IND;PRF
ხმება,V;ARGNO3P;IND;PRF
ხმება,V;ARGNO1S;IND;PST;PRF
ხმება,V;ARGNO2S;IND;PST;PRF
ხმება,V;ARGNO3S;IND;PST;PRF
ხმება,V;ARGNO1P;IND;PST;PRF
ხმება,V;ARGNO2P;IND;PST;PRF
ხმება,V;ARGNO3P;IND;PST;PRF
ხმება,V;ARGNO1S;SBJV;PRF
ხმება,V;ARGNO2S;SBJV;PRF
ხმება,V;ARGNO3S;SBJV;PRF
ხმება,V;ARGNO1P;SBJV;PRF
ხმება,V;ARGNO2P;SBJV;PRF
ხმება,V;ARGNO3P;SBJV;PRF
ხმება,V;V.MSDR;PRF
იღება,V;ARGNO1S;IND;PRS
იღება,V;ARGNO2S;IND;PRS
იღება,V;ARGNO3S;IND;PRS
იღება,V;ARGNO1P;IND;PRS
იღება,V;ARGNO2P;IND;PRS
იღება,V;ARGNO3P;IND;PRS
იღება,V;ARGNO1S;IND;IPFV
იღება,V;ARGNO2S;IND;IPFV
იღება,V;ARGNO3S;IND;IPFV
იღება,V;ARGNO1P;IND;IPFV
იღება,V;ARGNO2P;IND;IPFV
იღება,V;ARGNO3P;IND;IPFV
იღება,V;ARGNO1S;SBJV;PRS
იღება,V;ARGNO2S;SBJV;PRS
იღება,V;ARGNO3S;SBJV;PRS
იღება,V;ARGNO1P;SBJV;PRS
იღება,V;ARGNO2P;SBJV;PRS
იღება,V;ARGNO3P;SBJV;PRS
იღება,V;ARGNO1S;IND;FUT
იღება,V;ARGNO2S;IND;FUT
იღება,V;ARGNO3S;IND;FUT
იღება,V;ARGNO1P;IND;FUT
იღება,V;ARGNO2P;IND;FUT
იღება,V;ARGNO3P;IND;FUT
იღება,V;ARGNO1S;COND
იღება,V;ARGNO2S;COND
იღება,V;ARGNO3S;COND
იღება,V;ARGNO1P;COND
იღება,V;ARGNO2P;COND
იღება,V;ARGNO3P;COND
იღება,V;ARGNO1S;SBJV;FUT
იღება,V;ARGNO2S;SBJV;FUT
იღება,V;ARGNO3S;SBJV;FUT
იღება,V;ARGNO1P;SBJV;FUT
იღება,V;ARGNO2P;SBJV;FUT
იღება,V;ARGNO3P;SBJV;FUT
იღება,V;ARGNO1S;IND;PST;PFV
იღება,V;ARGNO2S;IND;PST;PFV
იღება,V;ARGNO3S;IND;PST;PFV
იღება,V;ARGNO1P;IND;PST;PFV
იღება,V;ARGNO2P;IND;PST;PFV
იღება,V;ARGNO3P;IND;PST;PFV
იღება,V;ARGNO2S;IMP
იღება,V;ARGNO2P;IMP
იღება,V;ARGNO1S;OPT
იღება,V;ARGNO2S;OPT
იღება,V;ARGNO3S;OPT
იღება,V;ARGNO1P;OPT
იღება,V;ARGNO2P;OPT
იღება,V;ARGNO3P;OPT
იღება,V;ARGNO1P;IMP
იღება,V;ARGNO3S;IMP
იღება,V;ARGNO3P;IMP
იღება,V;ARGNO1S;IND;PRF
იღება,V;ARGNO2S;IND;PRF
იღება,V;ARGNO3S;IND;PRF
იღება,V;ARGNO1P;IND;PRF
იღება,V;ARGNO2P;IND;PRF
იღება,V;ARGNO3P;IND;PRF
იღება,V;ARGNO1S;IND;PST;PRF
იღება,V;ARGNO2S;IND;PST;PRF
იღება,V;ARGNO3S;IND;PST;PRF
იღება,V;ARGNO1P;IND;PST;PRF
იღება,V;ARGNO2P;IND;PST;PRF
იღება,V;ARGNO3P;IND;PST;PRF
იღება,V;ARGNO1S;SBJV;PRF
იღება,V;ARGNO2S;SBJV;PRF
იღება,V;ARGNO3S;SBJV;PRF
იღება,V;ARGNO1P;SBJV;PRF
იღება,V;ARGNO2P;SBJV;PRF
იღება,V;ARGNO3P;SBJV;PRF
იღება,V;V.MSDR;PRF
თეთრდება,V;ARGNO1S;IND;PRS
თეთრდება,V;ARGNO2S;IND;PRS
თეთრდება,V;ARGNO3S;IND;PRS
თეთრდება,V;ARGNO1P;IND;PRS
თეთრდება,V;ARGNO2P;IND;PRS
თეთრდება,V;ARGNO3P;IND;PRS
თეთრდება,V;ARGNO1S;IND;IPFV
თეთრდება,V;ARGNO2S;IND;IPFV
თეთრდება,V;ARGNO3S;IND;IPFV
თეთრდება,V;ARGNO1P;IND;IPFV
თეთრდება,V;ARGNO2P;IND;IPFV
თეთრდება,V;ARGNO3P;IND;IPFV
თეთრდება,V;ARGNO1S;SBJV;PRS
თეთრდება,V;ARGNO2S;SBJV;PRS
თეთრდება,V;ARGNO3S;SBJV;PRS
თეთრდება,V;ARGNO1P;SBJV;PRS
თეთრდება,V;ARGNO2P;SBJV;PRS
თეთრდება,V;ARGNO3P;SBJV;PRS
თეთრდება,V;ARGNO1S;IND;FUT
თეთრდება,V;ARGNO2S;IND;FUT
თეთრდება,V;ARGNO3S;IND;FUT
თეთრდება,V;ARGNO1P;IND;FUT
თეთრდება,V;ARGNO2P;IND;FUT
თეთრდება,V;ARGNO3P;IND;FUT
თეთრდება,V;ARGNO1S;COND
თეთრდება,V;ARGNO2S;COND
თეთრდება,V;ARGNO3S;COND
თეთრდება,V;ARGNO1P;COND
თეთრდება,V;ARGNO2P;COND
თეთრდება,V;ARGNO3P;COND
თეთრდება,V;ARGNO1S;SBJV;FUT
თეთრდება,V;ARGNO2S;SBJV;FUT
თეთრდება,V;ARGNO3S;SBJV;FUT
თეთრდება,V;ARGNO1P;SBJV;FUT
თეთრდება,V;ARGNO2P;SBJV;FUT
თეთრდება,V;ARGNO3P;SBJV;FUT
თეთრდება,V;ARGNO1S;IND;PST;PFV
თეთრდება,V;ARGNO2S;IND;PST;PFV
თეთრდება,V;ARGNO3S;IND;PST;PFV
თეთრდება,V;ARGNO1P;IND;PST;PFV
თეთრდება,V;ARGNO2P;IND;PST;PFV
თეთრდება,V;ARGNO3P;IND;PST;PFV
თეთრდება,V;ARGNO2S;IMP
თეთრდება,V;ARGNO2P;IMP
თეთრდება,V;ARGNO1S;OPT
თეთრდება,V;ARGNO2S;OPT
თეთრდება,V;ARGNO3S;OPT
თეთრდება,V;ARGNO1P;OPT
თეთრდება,V;ARGNO2P;OPT
თეთრდება,V;ARGNO3P;OPT
თეთრდება,V;ARGNO1P;IMP
თეთრდება,V;ARGNO3S;IMP
თეთრდება,V;ARGNO3P;IMP
თეთრდება,V;ARGNO1S;IND;PRF
თეთრდება,V;ARGNO2S;IND;PRF
თეთრდება,V;ARGNO3S;IND;PRF
თეთრდება,V;ARGNO1P;IND;PRF
თეთრდება,V;ARGNO2P;IND;PRF
თეთრდება,V;ARGNO3P;IND;PRF
თეთრდება,V;ARGNO1S;IND;PST;PRF
თეთრდება,V;ARGNO2S;IND;PST;PRF
თეთრდება,V;ARGNO3S;IND;PST;PRF
თეთრდება,V;ARGNO1P;IND;PST;PRF
თეთრდება,V;ARGNO2P;IND;PST;PRF
თეთრდება,V;ARGNO3P;IND;PST;PRF
თეთრდება,V;ARGNO1S;SBJV;PRF
თეთრდება,V;ARGNO2S;SBJV;PRF
თეთრდება,V;ARGNO3S;SBJV;PRF
თეთრდება,V;ARGNO1P;SBJV;PRF
თეთრდება,V;ARGNO2P;SBJV;PRF
თეთრდება,V;ARGNO3P;SBJV;PRF
თეთრდება,V;V.MSDR;PRF
წითლდება,V;ARGNO1S;IND;PRS
წითლდება,V;ARGNO2S;IND;PRS
წითლდება,V;ARGNO3S;IND;PRS
წითლდება,V;ARGNO1P;IND;PRS
წითლდება,V;ARGNO2P;IND;PRS
წითლდება,V;ARGNO3P;IND;PRS
წითლდება,V;ARGNO1S;IND;IPFV
წითლდება,V;ARGNO2S;IND;IPFV
წითლდება,V;ARGNO3S;IND;IPFV
წითლდება,V;ARGNO1P;IND;IPFV
წითლდება,V;ARGNO2P;IND;IPFV
წითლდება,V;ARGNO3P;IND;IPFV
წითლდება,V;ARGNO1S;SBJV;PRS
წითლდება,V;ARGNO2S;SBJV;PRS
წითლდება,V;ARGNO3S;SBJV;PRS
წითლდება,V;ARGNO1P;SBJV;PRS
წითლდება,V;ARGNO2P;SBJV;PRS
წითლდება,V;ARGNO3P;SBJV;PRS
წითლდება,V;ARGNO1S;IND;FUT
წითლდება,V;ARGNO2S;IND;FUT
წითლდება,V;ARGNO3S;IND;FUT
წითლდება,V;ARGNO1P;IND;FUT
წითლდება,V;ARGNO2P;IND;FUT
წითლდება,V;ARGNO3P;IND;FUT
წითლდება,V;ARGNO1S;COND
წითლდება,V;ARGNO2S;COND
წითლდება,V;ARGNO3S;COND
წითლდება,V;ARGNO1P;COND
წითლდება,V;ARGNO2P;COND
წითლდება,V;ARGNO3P;COND
წითლდება,V;ARGNO1S;SBJV;FUT
წითლდება,V;ARGNO2S;SBJV;FUT
წითლდება,V;ARGNO3S;SBJV;FUT
წითლდება,V;ARGNO1P;SBJV;FUT
წითლდება,V;ARGNO2P;SBJV;FUT
წითლდება,V;ARGNO3P;SBJV;FUT
წითლდება,V;ARGNO1S;IND;PST;PFV
წითლდება,V;ARGNO2S;IND;PST;PFV
წითლდება,V;ARGNO3S;IND;PST;PFV
წითლდება,V;ARGNO1P;IND;PST;PFV
წითლდება,V;ARGNO2P;IND;PST;PFV
წითლდება,V;ARGNO3P;IND;PST;PFV
წითლდება,V;ARGNO2S;IMP
წითლდება,V;ARGNO2P;IMP
წითლდება,V;ARGNO1S;OPT
წითლდება,V;ARGNO2S;OPT
წითლდება,V;ARGNO3S;OPT
წითლდება,V;ARGNO1P;OPT
წითლდება,V;ARGNO2P;OPT
წითლდება,V;ARGNO3P;OPT
წითლდება,V;ARGNO1P;IMP
წითლდება,V;ARGNO3S;IMP
წითლდება,V;ARGNO3P;IMP
წითლდება,V;ARGNO1S;IND;PRF
წითლდება,V;ARGNO2S;IND;PRF
წითლდება,V;ARGNO3S;IND;PRF
წითლდება,V;ARGNO1P;IND;PRF
წითლდება,V;ARGNO2P;IND;PRF
წითლდება,V;ARGNO3P;IND;PRF
წითლდება,V;ARGNO1S;IND;PST;PRF
წითლდება,V;ARGNO2S;IND;PST;PRF
წითლდება,V;ARGNO3S;IND;PST;PRF
წითლდება,V;ARGNO1P;IND;PST;PRF
წითლდება,V;ARGNO2P;IND;PST;PRF
წითლდება,V;ARGNO3P;IND;PST;PRF
წითლდება,V;ARGNO1S;SBJV;PRF
წითლდება,V;ARGNO2S;SBJV;PRF
წითლდება,V;ARGNO3S;SBJV;PRF
წითლდება,V;ARGNO1P;SBJV;PRF
წითლდება,V;ARGNO2P;SBJV;PRF
წითლდება,V;ARGNO3P;SBJV;PRF
წითლდება,V;V.MSDR;PRF
წითლდება,V;V.MSDR;IPFV
იხრჩობა,V;ARGNO1S;IND;PRS
იხრჩობა,V;ARGNO2S;IND;PRS
იხრჩობა,V;ARGNO3S;IND;PRS
იხრჩობა,V;ARGNO1P;IND;PRS
იხრჩობა,V;ARGNO2P;IND;PRS
იხრჩობა,V;ARGNO3P;IND;PRS
იხრჩობა,V;ARGNO1S;IND;IPFV
იხრჩობა,V;ARGNO2S;IND;IPFV
იხრჩობა,V;ARGNO3S;IND;IPFV
იხრჩობა,V;ARGNO1P;IND;IPFV
იხრჩობა,V;ARGNO2P;IND;IPFV
იხრჩობა,V;ARGNO3P;IND;IPFV
იხრჩობა,V;ARGNO1S;SBJV;PRS
იხრჩობა,V;ARGNO2S;SBJV;PRS
იხრჩობა,V;ARGNO3S;SBJV;PRS
იხრჩობა,V;ARGNO1P;SBJV;PRS
იხრჩობა,V;ARGNO2P;SBJV;PRS
იხრჩობა,V;ARGNO3P;SBJV;PRS
იხრჩობა,V;ARGNO1S;IND;FUT
იხრჩობა,V;ARGNO2S;IND;FUT
იხრჩობა,V;ARGNO3S;IND;FUT
იხრჩობა,V;ARGNO1P;IND;FUT
იხრჩობა,V;ARGNO2P;IND;FUT
იხრჩობა,V;ARGNO3P;IND;FUT
იხრჩობა,V;ARGNO1S;COND
იხრჩობა,V;ARGNO2S;COND
იხრჩობა,V;ARGNO3S;COND
იხრჩობა,V;ARGNO1P;COND
იხრჩობა,V;ARGNO2P;COND
იხრჩობა,V;ARGNO3P;COND
იხრჩობა,V;ARGNO1S;SBJV;FUT
იხრჩობა,V;ARGNO2S;SBJV;FUT
იხრჩობა,V;ARGNO3S;SBJV;FUT
იხრჩობა,V;ARGNO1P;SBJV;FUT
იხრჩობა,V;ARGNO2P;SBJV;FUT
იხრჩობა,V;ARGNO3P;SBJV;FUT
იხრჩობა,V;ARGNO1S;IND;PST;PFV
იხრჩობა,V;ARGNO2S;IND;PST;PFV
იხრჩობა,V;ARGNO3S;IND;PST;PFV
იხრჩობა,V;ARGNO1P;IND;PST;PFV
იხრჩობა,V;ARGNO2P;IND;PST;PFV
იხრჩობა,V;ARGNO3P;IND;PST;PFV
იხრჩობა,V;ARGNO2S;IMP
იხრჩობა,V;ARGNO2P;IMP
იხრჩობა,V;ARGNO1S;OPT
იხრჩობა,V;ARGNO2S;OPT
იხრჩობა,V;ARGNO3S;OPT
იხრჩობა,V;ARGNO1P;OPT
იხრჩობა,V;ARGNO2P;OPT
იხრჩობა,V;ARGNO3P;OPT
იხრჩობა,V;ARGNO1P;IMP
იხრჩობა,V;ARGNO3S;IMP
იხრჩობა,V;ARGNO3P;IMP
იხრჩობა,V;ARGNO1S;IND;PRF
იხრჩობა,V;ARGNO2S;IND;PRF
იხრჩობა,V;ARGNO3S;IND;PRF
იხრჩობა,V;ARGNO1P;IND;PRF
იხრჩობა,V;ARGNO2P;IND;PRF
იხრჩობა,V;ARGNO3P;IND;PRF
იხრჩობა,V;ARGNO1S;IND;PST;PRF
იხრჩობა,V;ARGNO2S;IND;PST;PRF
იხრჩობა,V;ARGNO3S;IND;PST;PRF
იხრჩობა,V;ARGNO1P;IND;PST;PRF
იხრჩობა,V;ARGNO2P;IND;PST;PRF
იხრჩობა,V;ARGNO3P;IND;PST;PRF
იხრჩობა,V;ARGNO1S;SBJV;PRF
იხრჩობა,V;ARGNO2S;SBJV;PRF
იხრჩობა,V;ARGNO3S;SBJV;PRF
იხრჩობა,V;ARGNO1P;SBJV;PRF
იხრჩობა,V;ARGNO2P;SBJV;PRF
იხრჩობა,V;ARGNO3P;SBJV;PRF
იხრჩობა,V;V.MSDR;PRF
იხრჩობა,V;V.MSDR;IPFV
იჭმევა,V;ARGNO1S;IND;PRS
იჭმევა,V;ARGNO2S;IND;PRS
იჭმევა,V;ARGNO3S;IND;PRS
იჭმევა,V;ARGNO1P;IND;PRS
იჭმევა,V;ARGNO2P;IND;PRS
იჭმევა,V;ARGNO3P;IND;PRS
იჭმევა,V;ARGNO1S;IND;IPFV
იჭმევა,V;ARGNO2S;IND;IPFV
იჭმევა,V;ARGNO3S;IND;IPFV
იჭმევა,V;ARGNO1P;IND;IPFV
იჭმევა,V;ARGNO2P;IND;IPFV
იჭმევა,V;ARGNO3P;IND;IPFV
იჭმევა,V;ARGNO1S;SBJV;PRS
იჭმევა,V;ARGNO2S;SBJV;PRS
იჭმევა,V;ARGNO3S;SBJV;PRS
იჭმევა,V;ARGNO1P;SBJV;PRS
იჭმევა,V;ARGNO2P;SBJV;PRS
იჭმევა,V;ARGNO3P;SBJV;PRS
იჭმევა,V;ARGNO1S;IND;FUT
იჭმევა,V;ARGNO2S;IND;FUT
იჭმევა,V;ARGNO3S;IND;FUT
იჭმევა,V;ARGNO1P;IND;FUT
იჭმევა,V;ARGNO2P;IND;FUT
იჭმევა,V;ARGNO3P;IND;FUT
იჭმევა,V;ARGNO1S;COND
იჭმევა,V;ARGNO2S;COND
იჭმევა,V;ARGNO3S;COND
იჭმევა,V;ARGNO1P;COND
იჭმევა,V;ARGNO2P;COND
იჭმევა,V;ARGNO3P;COND
იჭმევა,V;ARGNO1S;SBJV;FUT
იჭმევა,V;ARGNO2S;SBJV;FUT
იჭმევა,V;ARGNO3S;SBJV;FUT
იჭმევა,V;ARGNO1P;SBJV;FUT
იჭმევა,V;ARGNO2P;SBJV;FUT
იჭმევა,V;ARGNO3P;SBJV;FUT
იჭმევა,V;ARGNO1S;IND;PST;PFV
იჭმევა,V;ARGNO2S;IND;PST;PFV
იჭმევა,V;ARGNO3S;IND;PST;PFV
იჭმევა,V;ARGNO1P;IND;PST;PFV
იჭმევა,V;ARGNO2P;IND;PST;PFV
იჭმევა,V;ARGNO3P;IND;PST;PFV
იჭმევა,V;ARGNO2S;IMP
იჭმევა,V;ARGNO2P;IMP
იჭმევა,V;ARGNO1S;OPT
იჭმევა,V;ARGNO2S;OPT
იჭმევა,V;ARGNO3S;OPT
იჭმევა,V;ARGNO1P;OPT
იჭმევა,V;ARGNO2P;OPT
იჭმევა,V;ARGNO3P;OPT
იჭმევა,V;ARGNO1P;IMP
იჭმევა,V;ARGNO3S;IMP
იჭმევა,V;ARGNO3P;IMP
იჭმევა,V;ARGNO1S;IND;PRF
იჭმევა,V;ARGNO2S;IND;PRF
იჭმევა,V;ARGNO3S;IND;PRF
იჭმევა,V;ARGNO1P;IND;PRF
იჭმევა,V;ARGNO2P;IND;PRF
იჭმევა,V;ARGNO3P;IND;PRF
იჭმევა,V;ARGNO1S;IND;PST;PRF
იჭმევა,V;ARGNO2S;IND;PST;PRF
იჭმევა,V;ARGNO3S;IND;PST;PRF
იჭმევა,V;ARGNO1P;IND;PST;PRF
იჭმევა,V;ARGNO2P;IND;PST;PRF
იჭმევა,V;ARGNO3P;IND;PST;PRF
იჭმევა,V;ARGNO1S;SBJV;PRF
იჭმევა,V;ARGNO2S;SBJV;PRF
იჭმევა,V;ARGNO3S;SBJV;PRF
იჭმევა,V;ARGNO1P;SBJV;PRF
იჭმევა,V;ARGNO2P;SBJV;PRF
იჭმევა,V;ARGNO3P;SBJV;PRF
იჭმევა,V;V.MSDR;PRF
ცდება,V;ARGNO1S;IND;PRS
ცდება,V;ARGNO2S;IND;PRS
ცდება,V;ARGNO3S;IND;PRS
ცდება,V;ARGNO1P;IND;PRS
ცდება,V;ARGNO2P;IND;PRS
ცდება,V;ARGNO3P;IND;PRS
ცდება,V;ARGNO1S;IND;IPFV
ცდება,V;ARGNO2S;IND;IPFV
ცდება,V;ARGNO3S;IND;IPFV
ცდება,V;ARGNO1P;IND;IPFV
ცდება,V;ARGNO2P;IND;IPFV
ცდება,V;ARGNO3P;IND;IPFV
ცდება,V;ARGNO1S;SBJV;PRS
ცდება,V;ARGNO2S;SBJV;PRS
ცდება,V;ARGNO3S;SBJV;PRS
ცდება,V;ARGNO1P;SBJV;PRS
ცდება,V;ARGNO2P;SBJV;PRS
ცდება,V;ARGNO3P;SBJV;PRS
ცდება,V;ARGNO1S;IND;FUT
ცდება,V;ARGNO2S;IND;FUT
ცდება,V;ARGNO3S;IND;FUT
ცდება,V;ARGNO1P;IND;FUT
ცდება,V;ARGNO2P;IND;FUT
ცდება,V;ARGNO3P;IND;FUT
ცდება,V;ARGNO1S;COND
ცდება,V;ARGNO2S;COND
ცდება,V;ARGNO3S;COND
ცდება,V;ARGNO1P;COND
ცდება,V;ARGNO2P;COND
ცდება,V;ARGNO3P;COND
ცდება,V;ARGNO1S;SBJV;FUT
ცდება,V;ARGNO2S;SBJV;FUT
ცდება,V;ARGNO3S;SBJV;FUT
ცდება,V;ARGNO1P;SBJV;FUT
ცდება,V;ARGNO2P;SBJV;FUT
ცდება,V;ARGNO3P;SBJV;FUT
ცდება,V;ARGNO1S;IND;PST;PFV
ცდება,V;ARGNO2S;IND;PST;PFV
